lat,lng,q
22.7632,-46.0805,19
12.2833,-46.2167,19
22.0633,-46.5247,19
-17.7933,-48.6617,19
14.3917,-58.3683,19
14.3933,-58.3733,19
10.1817,-64.5983,19
15.083,-71,19
38.48,-73.21,19
38.3441,-73.3535,19
-36.15,-74.18,19
9.6022,-86.143,19
9.6075,-86.1567,19
9.6243,-86.1685,19
9.7118,-86.17,19
9.59,-86.22,19
48.1217,-86.3167,19
11.4412,-87.3073,19
11.44,-87.31,19
11.41,-87.34,19
11.4087,-87.3423,19
33.4267,-88.3967,19
47.795,-89.8,19
33.0833,-89.85,19
28.91,-95.16,19
27.05,-95.28,19
44.82,-102.01,19
34.08,-107.05,19
43.8433,-112.71,19
-19.3533,-119.885,19
-19.354,-119.886,19
37.1667,-120.07,19
48.635,-123.5017,19
48.885,-123.8667,19
50.5733,-130.818,19
50.5733,-130.8183,19
39.5,-131.7833,19
47.935,-140.805,19
-11.0833,-140.95,19
16.461,53.962,19.1
10.75,92.875,19.1
10.85,92.875,19.1
10.825,92.85,19.1
10.825,92.825,19.1
22.7583,-46.125,19.1
40.625,-117.25,19.1
-27.9483,-177.09,19.1
53.5242,-76.5525,19.2
10.525,93.025,19.2
10.6,92.9,19.2
10.625,92.9,19.2
10.8,92.875,19.2
10.825,92.875,19.2
10.825,92.8,19.2
47.93361111,140.8008333,19.3
10.4,93.025,19.3
10.9,92.9,19.3
-38.95,19.15,19.3
15.0817,-71,19.3
10.675,92.9,19.4
10.825,92.9,19.4
10.85,92.9,19.4
10.875,92.9,19.4
10.135,-90.245,19.4
10.425,93.025,19.5
10.5,93.025,19.5
10.825,92.925,19.5
10.8,92.85,19.5
42.0833,19.7667,19.5
34.755,-35.802,19.56
7.590107956,113.9044001,19.6
10.45,93.025,19.6
10.475,93.025,19.6
10.825,92.95,19.6
10.55,92.85,19.6
22.2,131.348,19.7
5.8246,114.55724,19.7
10.85,92.925,19.7
10.725,92.875,19.7
10.775,92.85,19.7
24.85,-73.0317,19.7
-1.495,-131.451,19.7
10.8,92.825,19.8
10.875,92.925,19.9
10.9,92.925,19.9
9.12,-87,20
17.675,-103.58833,20
18.5478,-104.495,20
66.1,26.1667,20
30.45,-55.0333,20
19.2,-47.4183,20
26.56667,-47.81667,20
26.56667,-47.81667,20
10.5667,-44.8667,20
10.5667,-44.8667,20
-7.6033,157.197,20
-7.3517,156.795,20
47.495,153.328,20
54.4417,144.078,20
20.0667,143.5267,20
39.1817,143.3317,20
2.97,142.44,20
2.7417,142.398,20
30.065,139.943,20
28.63,139.623,20
28.63,139.6217,20
23.95,139.517,20
33.3967,138.268,20
61.8333,114.233,20
63,114.233,20
62.65,113.7,20
-8.81667,109.6,20
69.8333,106,20
53.5333,103.65,20
16.4967,99.9783,20
16.4967,99.9783,20
37.3833,94.15,20
10.825,92.975,20
10.85,92.95,20
10.65,92.9,20
54.5667,83.5667,20
54.5167,83.5167,20
54.3333,80.5,20
53.3333,78.5,20
55.0833,77.8333,20
56,77.25,20
54.75,76.75,20
56.5833,76.6667,20
55.5833,74.3333,20
54.4167,68.6667,20
54.4167,68.3333,20
-34.5017,64.8197,20
56.5,63.5,20
58.1667,59.6667,20
52.0833,58.3333,20
52.0833,58.3333,20
52,58.25,20
52,58.25,20
37.9333,58.2167,20
38.0167,58.15,20
37.9667,58.0833,20
41.4833,49.6333,20
42.0333,41.3667,20
42.03333,41.36667,20
43.0333,38.8,20
43,36.30833,20
43,36.3083,20
44.63,36.02,20
35.5333,35.4333,20
48.45,33.4,20
-3.8833,32.7667,20
43.6667,32,20
67.3333,30.3333,20
40.475,30.05,20
43.35,29.8,20
39.703,29.202,20
22.05,28.85,20
22.31,28.75,20
22.3,28.74,20
51.25,28.0833,20
50.9333,13.1967,20
50.9333,13.1833,20
58.3167,6.3333,20
36.35083,-5.86611,20
36.35083,-5.86611,20
-29.7167,-7.26667,20
-29.85,-9.41667,20
-17.25,-13.3333,20
5.1417,-47.5283,20
14.3817,-58.245,20
14.3833,-58.2533,20
14.3933,-58.3817,20
14.395,-58.3883,20
56.33,-62.1083,20
38.35,-73.37,20
38.35,-73.39,20
-36.152,-74.1537,20
29.9917,-76.5233,20
-59.5,-78.6,20
30.7833,-82.0167,20
31.3767,-85.58,20
9.6902,-86.1187,20
9.6163,-86.1602,20
9.6342,-86.1788,20
8.85,-87.23,20
8.867,-87.242,20
-13.5333,-87.4333,20
32.2183,-87.625,20
32.8333,-87.8883,20
33.4283,-88.4,20
34.7783,-88.5667,20
51.825,-89.5983,20
47.205,-91.225,20
13.1333,-91.95,20
13.1333,-91.95,20
32.21,-98.74,20
32.13,-98.88,20
32.14,-99.09,20
32.51,-99.7,20
31.26,-99.81,20
31.02,-99.82,20
32.51,-100.03,20
30.49,-100.12,20
31.79,-100.47,20
56.8,-101.016,20
30.93,-101.42,20
31.19,-101.43,20
33.61,-101.44,20
31.25,-101.64,20
44.14,-101.79,20
36,-101.81,20
36.13,-101.93,20
36.79,-102.29,20
31.01,-103.08,20
44.3,-103.666,20
44.3,-103.67,20
44.1333,-103.716,20
44.1333,-103.7167,20
-14.1683,-103.746,20
-14.1683,-103.7467,20
-14.1683,-103.747,20
31.8,-104.03,20
31.11,-104.16,20
31.72,-104.45,20
32.41,-104.76,20
31.9433,-105.25,20
38.7667,-109.63,20
35.57,-111.478,20
35.57,-111.4783,20
42.12,-111.94,20
43.1433,-113.241,20
42.0983,-113.39,20
41.2,-121.136,20
41.2,-121.1367,20
42.165,-121.6817,20
46.85,-122.255,20
46.535,-122.6217,20
48.885,-123.8683,20
49.0517,-123.9967,20
38.7517,-128.983,20
50.545,-130.876,20
50.545,-130.8767,20
-14.05,-131.7333,20
0.4167,-138.1667,20
51.05,-139.55,20
34.749,-35.771,20.04
34.714,-35.178,20.06
35.5333,140.233,20.1
10.775,93,20.1
-59.5,-78.5983,20.1
10.8,92.8,20.2
-28.09,-176.516,20.2
10.875,92.95,20.3
10.75,92.85,20.3
10.55,92.825,20.3
6.255574195,111.2735668,20.4
10.7,93.075,20.4
10.575,92.875,20.4
56.3267,-62.1083,20.4
40.39,-119.42,20.4
51.0483,-139.55,20.4
10.725,93.075,20.5
10.775,93.025,20.5
10.85,92.975,20.5
10.9,92.95,20.5
10.775,92.825,20.5
36.925,-31.5683,20.5
40.2667,-118.56,20.5
-3.4167,98.3483,20.6
10.8,93,20.6
10.7,92.875,20.6
49.75,-124.533,20.7
39.4533,-119.72,20.7
16.637,54.826,20.8
10.75,93.1,20.8
10.775,93.1,20.8
10.75,93.075,20.8
10.875,92.975,20.8
22.765,-46.0917,20.8
56.32,-62.0533,20.8
47.7333,159.383,20.9
54.385,8.8522,20.9
-17.7317,-77.0167,20.9
31.945,-108.82,20.9
44.4617,-122.05,20.9
44.9333,-122.15,20.9
49.7533,-124.542,21
67.55,23.9333,21
44.7167,-77.1667,21
35.1167,33.3167,21
37.2957,-35.1987,21
20.35,-50.8667,21
25.8333,-88.1333,21
17.145,-99.51667,21
17.145,-99.51667,21
44.7167,-77.1667,21
46.2667,-75.6333,21
44.5667,-77.4167,21
-7.7833,174.4667,21
40.45,19.55,21
36.9533,-33.1767,21
36.4167,-33.96,21
3.5167,132.4333,21
44.5833,31.9167,21
-8.73333,-1.88333,21
20.2,-49.0167,21
12.75,-101.1833,21
42.3167,-130.65,21
2.2333,-136.25,21
2.2667,-138.6,21
21,-52.9333,21
2.39833,-85.7317,21
35.5333,35.4333,21
35.5333,35.4333,21
43.15,31.55,21
33,31.1,21
33,31.1,21
23.6,-42.4667,21
11.2917,-42.505,21
15.85,-74.7833,21
26.5833,-88.8167,21
26.5833,-88.8167,21
77,-125.867,21
48.3333,-157.367,21
-16.9667,-115.2,21
26.46667,-47.25,21
26.46667,-47.25,21
43.26667,31.3,21
43.26667,31.3,21
-2.16667,57.4167,21
48.5917,-123.4967,21
48.5917,-123.4967,21
48.5917,-123.4967,21
48.5917,-123.4967,21
48.5917,-123.4967,21
48.5917,-123.4967,21
48.5917,-123.4967,21
48.5917,-123.4967,21
-41.17,175.517,21
47.7333,159.3833,21
-7.3383,156.802,21
18.663,144.6033,21
23.2167,142.143,21
30.91,141.74,21
35.8267,140.74,21
27.1267,140.0017,21
35.0667,139.4,21
35.0267,139.242,21
15.5617,133.2367,21
-4.962,130.946,21
66.25,114.667,21
-45.4233,113.553,21
-7.5667,111.4,21
55.7667,109.55,21
60.1,108.833,21
60.2,108.667,21
59.6667,107.883,21
60.4667,107.833,21
57.9333,107.183,21
16.235,102.88,21
18.8833,99.35,21
10.675,93.1,21
10.625,93.075,21
10.825,93,21
10.55,92.8,21
-0.5,92.7,21
67.5,86.5,21
54.6667,84.55,21
-38.4333,79.5667,21
42.4167,76.8,21
-20.4,70.2833,21
-28.7043,67.1298,21
-10.8667,65.6333,21
58.1667,59.6667,21
52.0933,58.4417,21
51.5,57.5,21
39.0833,51.15,21
39.6333,50.95,21
39.95,49.1167,21
39.75,49.05,21
39.85,49.05,21
-1.5333,37.2667,21
44.6367,36.06,21
44.5567,34.6683,21
24,34,21
42.7983,33.4,21
42.1833,33,21
43,33,21
-2.8833,32.05,21
43.35,31.9333,21
43.15,31.75,21
42.6167,31.4833,21
35.51583,31.45028,21
44.0667,31.4,21
43.3167,31.0667,21
48.35,30.3333,21
-6.39,29.5883,21
22.3,28.74,21
53.55,28.6333,21
53.5,28.5,21
52.0667,27.55,21
54.1167,26.2667,21
35.4367,25.6,21
35.4933,25.4917,21
82.39,21.65,21
41.3333,20.2667,21
40.35,20.0833,21
41.3333,19.8833,21
43.6,16.7,21
36.0183,15.965,21
36.0183,15.965,21
72.005,14.755,21
58.3167,6.3333,21
63.65,1.3667,21
14.4167,0.3333,21
14.4167,0.3333,21
36.81167,-2.58306,21
36.81167,-2.58306,21
-15.3833,-17.9,21
-31.5183,-24.44,21
-7.8817,-37.1167,21
-21.8242,-42.0983,21
23.6,-42.4667,21
22.0213,-46.525,21
20.2,-49.0167,21
14.385,-58.205,21
14.385,-58.21,21
56.3192,-62.0547,21
-20.0833,-63.5633,21
-28.9833,-70.8833,21
38.3488,-73.3619,21
-36.1605,-74.1112,21
12,-75.483,21
30.0517,-76.3567,21
31.1333,-81.5,21
30.7833,-82.02,21
1.9133,-83.79,21
31.3783,-85.58,21
9.803,-86.0567,21
9.6942,-86.1235,21
9.6212,-86.1652,21
9.6258,-86.1717,21
9.57,-86.24,21
9.558,-86.251,21
9.04,-86.96,21
8.86,-87.24,21
32.835,-87.89,21
25.8333,-88.1333,21
29.29,-88.53,21
34.7783,-88.57,21
29.55,-88.89,21
2.2833,-89.4667,21
12.2833,-90.3833,21
28.51,-92.22,21
17.36,-93.3,21
13.8667,-96.95,21
14.2167,-97.5,21
30.15,-97.66,21
-21.8333,-98.1167,21
30.4,-100.98,21
36.82,-101.72,21
36.13,-102.08,21
31.67,-102.85,21
17.5,-103.167,21
32.3,-106.65,21
47.9333,-108.57,21
27.304,-111.502,21
27.304,-111.5021,21
43.9083,-111.52,21
43.81,-111.785,21
44.2167,-111.891,21
38.6583,-112.61,21
43.87,-112.658,21
43.765,-112.688,21
43.145,-113.24,21
21.1667,-113.3,21
-19.4833,-114.948,21
-19.4845,-114.949,21
43.5467,-116.296,21
40.7667,-119.17,21
40.6017,-119.45,21
42.165,-121.68,21
46.535,-122.62,21
46.295,-122.87,21
34.6167,-124.3833,21
32.2333,-125.1667,21
47.2383,-126.143,21
47.2392,-126.144,21
-18.5667,-126.45,21
-18.5167,-126.4667,21
51.3967,-134.4,21
51.3983,-134.4,21
51.3967,-134.41,21
51.3967,-134.41,21
49.9,-74.17,21.1
10.9,92.975,21.1
10.725,92.85,21.1
9.1727,-84.6673,21.18
10.85,93,21.2
35.1271,-37.3608,21.3
10.6,92.875,21.3
10.775,92.8,21.3
34.737,-35.299,21.33
46.2839,-75.6289,21.4
10.675,93.125,21.4
10.675,92.875,21.4
17.5,-103.166,21.4
10.875,93,21.5
10.75,92.825,21.5
10.3633,-91.24,21.5
10.625,92.875,21.6
10.575,92.85,21.6
34.751,-35.786,21.65
10.775,93.05,21.7
10.9,93,21.7
10.725,93.1,21.8
10.775,93.075,21.8
10.8,93.025,21.8
-60.2533,-120.171,21.8
-18.00194444,-177.5011111,21.8
9.8777,-85.9908,21.84
43.93996667,30.84585,21.9
43.96763333,30.75401667,21.9
10.825,93.025,21.9
10.65,92.875,21.9
8.8967,-56.0917,21.9
-30.0933,-177.14,21.9
34.9667,33.3333,22
-19.35,-20.5333,22
18.5838,-104.429,22
47.1667,-131.7333,22
47.1667,-131.7333,22
38.2914,2.01,22
65.2093,-49.75,22
15.01667,-96.14667,22
15.05167,-96.49667,22
-12.5,176.3,22
-8.73333,-1.9,22
23.11667,-19.3,22
23.11667,-19.3,22
12.35,-60.6833,22
78.3897,-80.395,22
47.9534,-129.096,22
40.2512,142.983,22
45.47,-27.735,22
45.47,-27.735,22
11.0833,-42.8333,22
11.0833,-42.8333,22
11.0833,-42.8333,22
-27.3333,-7.31667,22
46.31,-129.72,22
47.9551,-129.09,22
20.415,-86.325,22
20.415,-86.325,22
27.689,-113.795,22
47.9569,-129.093,22
74.75,-119.867,22
-15.3,166.348,22
52.4483,159.283,22
42.385,150.17,22
39.43,144.003,22
39.735,143.928,22
21.1033,143.288,22
39.2667,141.7,22
39.2667,141.7,22
16.7867,140.7433,22
28.6317,139.628,22
33.3967,138.268,22
18.0133,134.4917,22
-2.8333,119.883,22
66.5,112.383,22
66,111.5,22
-6.57,104.68,22
17.1383,104.08,22
-6.4261,103.9567,22
19.2,99.95,22
10.8,93.1,22
10.575,93.05,22
10.85,93.025,22
54.5,83.5,22
54.5,81.1667,22
55,80.25,22
-8.3,69.0167,22
-8.4,66.9,22
56.5,60.1667,22
56.6667,60.0833,22
51.0833,59.6833,22
51.5333,59.5,22
17.375,59.0317,22
48.9367,58.7167,22
52.0433,58.4417,22
52.0833,58.3333,22
31.9659,49.3576,22
32,49.3333,22
39.95,49.1167,22
39.8667,48.9833,22
44.39,37.9433,22
42.9833,37.4833,22
0.1,36.9,22
-1.3167,36.7833,22
44.6833,36.015,22
33.0067,35.5667,22
0.1833,35.4667,22
44.2167,34.1,22
43.6667,32.5,22
44.7017,32.095,22
43.4333,31.6333,22
43.45,31.2667,22
-6.39,29.5883,22
49.7333,29.05,22
22.5796,28.4778,22
53.8833,27.95,22
63.1167,27.7333,22
53.25,26.3333,22
53.4667,26.2333,22
35.4367,25.6767,22
57.37,21.55,22
57.37,21.55,22
57.37,21.55,22
57.4167,21.45,22
35.78,18.9467,22
36.5617,16.55,22
36.5617,16.55,22
49.7167,16.3333,22
49.4167,16.1967,22
75.442,14.237,22
52.125,13.3517,22
52.1167,13.35,22
41.2233,11.7317,22
42.0867,9.8617,22
14.4167,0.3333,22
14.4167,0.3333,22
22.9347,-43.5097,22
22.0097,-46.5665,22
5.3717,-48.0283,22
14.39,-58.3967,22
14.395,-58.4117,22
10.0867,-67.565,22
38.4728,-73.2042,22
38.359,-73.3918,22
-36.1562,-74.1307,22
16.1,-76.3333,22
4.6333,-83.5117,22
9.5963,-86.1368,22
9.52,-86.29,22
2.50333,-86.8517,22
8.848,-87.222,22
29.5,-88.71,22
29.73,-89.03,22
29.39,-89.22,22
17.47,-91.96,22
29.01,-92.89,22
20.1833,-92.9667,22
28.84,-94.57,22
29.49,-94.73,22
32.89,-97,22
34.42,-98.26,22
33.25,-98.67,22
31.71,-99.28,22
31.26,-99.65,22
31.32,-99.65,22
31.04,-99.77,22
30.73,-99.87,22
30.83,-99.89,22
32.49,-99.97,22
32.49,-100.3,22
31.51,-100.44,22
56.8333,-100.95,22
30.59,-101.71,22
35.81,-101.9,22
44.34,-102.02,22
30.82,-102.05,22
30.64,-102.07,22
44.52,-102.54,22
44.1333,-103.72,22
31.6667,-104.87,22
47.9333,-108.566,22
43.87,-112.66,22
43.6233,-113.065,22
42.9917,-114.71,22
34.21,-116.04,22
-19.405,-119.881,22
-19.4057,-119.883,22
-19.4015,-119.89,22
-19.4,-119.89,22
46.295,-122.8683,22
51.3967,-134.38,22
51.3967,-134.39,22
51.3983,-134.393,22
51.3983,-134.3933,22
-14.1483,-173.786,22
-18.0117,-177.507,22
24.83,122.5,22.1
10.7,92.85,22.1
22.785,-46.0767,22.1
-28.1,-176.481,22.1
-29.9217,-177.661,22.1
34.9547,-35.2272,22.11
35.1338,-37.3952,22.17
10.875,93.025,22.2
33.00722222,35.5675,22.2
39.95,-140.05,22.2
22.8209,-46.1545,22.23
36.9217,-31.5483,22.3
10.4,93.05,22.4
34.884,-35.2587,22.49
49.7,-124.533,22.5
18.0823,-62.0111,22.5
10.9,93.025,22.5
10.575,92.825,22.5
10.725,92.825,22.5
10.75,92.8,22.5
39.5083,-118.12,22.5
43.94236667,30.85093333,22.6
-24.23333333,179.7,22.6
-29.21666667,175.05,22.6
51.433333,156.133333,22.6
51.233333,155.916667,22.6
17.78388889,143.6680556,22.6
6.164181897,111.3482554,22.6
10.7,93.125,22.6
10.65,93.1,22.6
10.7,93.1,22.6
10.425,93.05,22.6
39.7433,-115.53,22.6
35.186,-37.679,22.68
53.4562,-75.2035,22.7
10.8,93.075,22.7
10.825,93.05,22.7
10.85,93.05,22.7
34.649,-34.836,22.79
-8.58,157.452,22.8
10.825,93.075,22.8
10.6,92.85,22.8
54.7583,-100.205,22.8
46.7317,-131.581,22.8
-27.97,-176.983,22.8
17.6483,118.017,22.9
10.65,93.125,22.9
10.75,93.125,22.9
10.45,93.05,22.9
39.4133,-112.9,22.9
39.1733,-113.5,22.9
39.7033,-118.19,22.9
35.094,-37.597,22.94
9.6873,-86.1585,22.97
8.84,-87.22,23
67.55,23.9333,23
9.77333,-25.985,23
43.4983,-29.8667,23
43.4983,-29.8667,23
36.88,-33.6433,23
36.88,-33.6433,23
28.7,-105.25,23
28.7,-105.25,23
49.7833,-74.8,23
-14.2767,163.9017,23
40.4,19.75,23
8.46667,-30.1333,23
18.5482,-104.466,23
-4.05,-165.4167,23
1.7833,-25.4333,23
1.7833,-25.4333,23
22.98567,-43.515,23
22.98567,-43.515,23
22.98567,-43.515,23
1.95333,-83.8083,23
15.035,-96.60167,23
-27.0333,-8.31667,23
36.8408,-33.6675,23
11.8833,-76.15,23
2.39833,-85.7283,23
35.4,140.3333,23
10.3817,-42.425,23
10.3817,-42.425,23
10.3817,-42.425,23
35.9333,34.2333,23
35.9333,34.2333,23
15.8267,-62.5033,23
-24.2333,179.7,23
-38.98,178.71,23
-37.215,176.585,23
-29.2167,175.05,23
51.4333,156.1333,23
51.2333,155.9167,23
54.4433,144.068,23
17.7867,143.675,23
35.4,140.3333,23
28.4033,140.083,23
30.9133,139.87,23
30.8017,139.8467,23
35.9167,139.733,23
34.4217,138.575,23
34.4217,138.575,23
16.5133,138.065,23
16.8167,136.5917,23
-43.5,126.1,23
-45.5367,123.627,23
23.8967,120.9617,23
-3.65,119.65,23
10.4381,116.6192,23
6.347167,113.829167,23
60.2167,108.117,23
60.0667,108.067,23
57.95,106.783,23
37.35,93.5833,23
10.8,93.05,23
10.675,92.85,23
38.2333,90.7833,23
54.8833,84.3,23
13.115,77.185,23
-40.9667,75.1333,23
-28.6917,67.1802,23
-28.6932,67.1655,23
-30.3167,63.5833,23
-14.2333,63.4833,23
-12.38,61.8083,23
56.8333,60.6667,23
56.8333,60.6667,23
58.25,59.75,23
58.1667,59.6667,23
54.3333,59.5833,23
52.1667,58.0833,23
52.8333,56.3333,23
40.35,50.35,23
-4.7,50.0333,23
39.8167,49.1833,23
39.85,48.9833,23
42.1167,41.3667,23
42.1167,41.3667,23
42.11667,41.36667,23
43,38.5,23
43.9167,37.6167,23
43.91667,37.61667,23
-6.1833,35.75,23
31.87083333,35.25833333,23
31.8708,35.2583,23
32.7733,35.125,23
32.7728,35.1244,23
-10.5,34.35,23
44.375,34.3433,23
35.9333,34.2333,23
34.9,32.5667,23
44.715,32.085,23
44.7083,32.07,23
44.2,31.9833,23
42.6,31.9667,23
43.5667,31.635,23
43.1,31.6,23
43.5167,30.6167,23
-6.39,29.5883,23
23.02,28.17,23
44.6333,26.7833,23
35.4317,25.655,23
39.33,21.0883,23
39.9333,20.1333,23
33.5,19.83333,23
40.4,19.7,23
65.55,14.25,23
44.1983,11.8833,23
51.4833,10.6333,23
51.4833,10.6333,23
21.5,2.5,23
43.10306,-5.88111,23
43.10306,-5.88111,23
48.2333,-16.9667,23
48.2333,-16.9667,23
48.2333,-16.9667,23
48.2333,-16.9667,23
49.15,-17.6333,23
49.15,-17.6333,23
49.15,-17.6333,23
49.15,-17.6333,23
43.0483,-29.0867,23
-57.225,-29.225,23
-20.4417,-43.6,23
28.1372,-44.8311,23
22.789,-46.083,23
22.787,-46.0917,23
22.7815,-46.123,23
12.8,-60.4817,23
-28.0833,-70.7167,23
38.33,-73.36,23
38.36,-73.39,23
38.36,-73.4,23
49.885,-74.35,23
-36.1002,-74.7502,23
-38.6035,-75.15,23
40.1,-77.1833,23
23.61,-79.0833,23
9.8062,-86.0467,23
9.51,-86.3,23
2.59,-86.305,23
9.338,-86.831,23
9.063,-87.114,23
33.4267,-88.3967,23
47.8833,-89.625,23
47.425,-90.9333,23
4.1167,-92.15,23
29.85,-94.09,23
29.59,-94.65,23
28.56,-95.69,23
-15.535,-96.38,23
-15.535,-96.38,23
26.5,-97.44,23
32.56,-99.19,23
30.86,-99.78,23
31.13,-99.81,23
32.34,-100.18,23
56.8906,-101.0819,23
44.54,-101.59,23
30.93,-101.6,23
34.25,-102.33,23
44.0967,-111.25,23
35.3683,-111.576,23
35.3683,-111.5767,23
44.4017,-111.94,23
17.5,-113,23
42.9017,-116.05,23
1.46667,-116.067,23
-6.1667,-116.975,23
-6.16667,-116.975,23
9.7167,-117.5333,23
25.9667,-118.4333,23
39.82,-119.91,23
47.07,-122.22,23
41.8983,-122.483,23
41.8983,-122.4833,23
49.7133,-124.535,23
-12.5767,-125.995,23
-12.5767,-125.995,23
-18.5333,-126.55,23
50.59,-129.3633,23
50.7317,-131.1033,23
50.7317,-131.105,23
50.7317,-131.105,23
51.4,-134.385,23
-25.22,-159.6,23
-30.0217,-177.353,23
9.6047,-85.8222,23.04
10.475,93.05,23.1
10.875,93.05,23.1
49.89,-74.17,23.2
42.5658,-62.4582,23.2
10.825,93.1,23.2
-25.2167,-159.598,23.2
22.8269,-46.0964,23.23
34.661,-34.899,23.27
49.7886,-74.8094,23.3
42.559,-62.464,23.3
10.725,93.125,23.3
10.625,92.85,23.3
-28.0867,-176.535,23.3
42.5633,-62.4575,23.4
10.85,93.075,23.4
10.5,93.05,23.4
10.575,92.8,23.4
43.6183,87.3033,23.4
-12.38,61.8083,23.4
31.76,-104.92,23.4
43.94363333,30.85368333,23.5
49.88,-74.33,23.5
35.112,-37.693,23.5
7.353211431,113.7506624,23.5
10.65,92.85,23.5
10.7,92.825,23.5
42.116667,41.366667,23.5
32.77277778,35.12444444,23.5
35.109,-37.676,23.56
10.55,93.05,23.6
10.9,93.05,23.6
22.805,-46.0567,23.6
9.864,-86.0027,23.6
56.9083,-100.435,23.6
46.4886,-72.2519,23.7
10.525,93.05,23.7
10.725,92.8,23.7
-27.9533,-177.055,23.7
-24.775,-21.1817,23.8
43.9583,-60.1267,23.8
41.3583,-118.79,23.8
34.744,-35.339,23.88
-10,63.65,23.9
31.8625,35.45694444,23.9
69.207,22.786,23.9
69.216,22.78,23.9
-62,-20,23.9
59.3667,-34.7,23.9
9.57,-86.24,24
9.07,-87.11,24
53.3287,-73.9267,24
49.7833,-74.8,24
18.5498,-104.446,24
47.05,-131.5,24
47.05,-131.5,24
62.7833,29.2167,24
40.2505,144.083,24
20.0167,-49.7667,24
48.7005,-93.0679,24
40.2503,144.083,24
34,-15.85,24
34,-15.85,24
18.85,-99.99333,24
18.85,-99.99333,24
46.4833,-72.95,24
-15.2833,170.5167,24
-1,-85.15,24
20.4267,-86.4283,24
20.4267,-86.4283,24
16.55,-31.56667,24
16.55,-31.56667,24
16.55,-31.56667,24
67.55,23.9333,24
-34.1917,179.882,24
-16,166.668,24
-8.1667,158.487,24
47.21,154.91,24
-9.1883,151.573,24
40.4,145.667,24
41.55,145.227,24
28.1317,139.515,24
-56.1,131.917,24
25.2617,124.347,24
56.1,115.783,24
57.9,106.733,24
57.0167,106.567,24
52.1,105.333,24
-6.233,104.833,24
-6.58,104.7,24
-6.18333,103.6,24
16.4667,99.7983,24
10.6,92.825,24
55.3333,78.4167,24
12.8028,77.7,24
55.5,76.8333,24
-5.66667,70.2833,24
54.1667,68.5333,24
54.1667,68.45,24
-10,63.65,24
24.4607,62.4679,24
24.4693,62.4674,24
56.8333,60.6667,24
58.25,59.75,24
58.1667,59.6667,24
54.1667,59.5,24
54.1667,59.5,24
54.1667,59.5,24
54.25,59.5,24
50.4167,59.0833,24
48.1667,58.4167,24
52.0833,58.3333,24
38.6667,54.25,24
39.5667,49.1167,24
39.8167,49.05,24
39.8167,49.0167,24
2.25,38.1,24
44.25,38.0167,24
44.25,38.01667,24
44.41667,37.9,24
44.4167,37.9,24
44.4167,37.85,24
44.0333,37.7667,24
44.03333,37.76667,24
44.1333,37.55,24
44.13333,37.55,24
43.6333,36.4667,24
44.5983,36.015,24
31.8633,35.4567,24
44.1333,34.55,24
44.1333,34.55,24
-10.21667,34.43333,24
42.9667,33.6667,24
48.3,33.3,24
43.8208,32.6175,24
43.8227,32.5248,24
42.95,32.5,24
31.7361,32.3333,24
44.7333,32.0967,24
42.6667,31.9667,24
43.6167,31.85,24
44.35,31.7,24
64.22,29.9417,24
50.3333,29.55,24
50.4333,29.0333,24
53.2833,26.5833,24
54.55,26.2833,24
51.7333,25.8667,24
35.4533,25.8533,24
41.0667,19.55,24
42.7,18.6,24
49.4,16.3,24
43.5,16.1,24
43.7,14.4,24
36.6167,13.2333,24
43.8533,12.7183,24
45.46,9.96,24
20.48,-13.03,24
20.48,-13.03,24
-36.58333,-16.87167,24
-23.805,-33.2,24
-30.235,-39.2433,24
22.9542,-43.5002,24
22.953,-43.5373,24
22.7563,-46.0845,24
22.7628,-46.114,24
22.0717,-46.5253,24
14.34,-57.8933,24
10.7533,-59.9347,24
-23.4333,-70.0933,24
46.4894,-72.9547,24
40.1,-77.18,24
1.79667,-83.8267,24
9.6092,-85.1513,24
9.829,-86.0153,24
9.57,-86.239,24
11.4215,-87.3265,24
11.42,-87.33,24
33.4267,-88.4,24
29.65,-88.85,24
47.9717,-89.4083,24
-10.015,-90.17,24
37.5417,-90.3,24
37.541,-90.302,24
10.0833,-90.483,24
34.545,-90.645,24
30.5,-91.38,24
36.758,-91.85,24
36.7583,-91.85,24
35.8167,-92.57,24
28.52,-92.98,24
29.11,-94.38,24
28.79,-95.45,24
4.26,-95.65,24
12.65,-96.3667,24
15.25833,-96.79833,24
47.95,-97.0667,24
29.98,-97.51,24
30.04,-97.53,24
29.65,-97.62,24
25.02,-97.94,24
29.14,-99.22,24
31.86,-99.25,24
31.05,-99.41,24
32.9,-99.47,24
31.77,-99.48,24
32.18,-99.65,24
35.15,-100.01,24
35.31,-101.86,24
35.34,-101.97,24
33.4,-103.41,24
29.91,-103.72,24
29.8817,-104.52,24
31.7083,-105.391,24
41.6383,-105.391,24
